name,address
Trường THCS Mễ Trì,"2Q6G+972 Trường THCS Mễ Trì, Mễ Trì, Từ Liêm, Hà Nội"
"Trường Tiểu học, THCS & THPT Nguyễn Siêu","Trường Tiểu học, THCS & THPT Nguyễn Siêu, P. Mạc Thái Tổ, Yên Hoà, Cầu Giấy, Hà Nội"
Trường THCS Thanh Xuân Nam,"XRP2+QCV Trường THCS Thanh Xuân Nam, Ng. 214 Đ. Nguyễn Xiển, Tân Triều, Thanh Xuân, Hà Nội"
Trường THCS Khương Mai,"XRRG+WRF Trường THCS Khương Mai, Ngõ 93 Hoàng Văn Thái, Định Công, Thanh Xuân, Hà Nội"
Trường Trung học Vinschool Times City,"XVR8+CXW Trường Trung học Vinschool Times City, Khu đô thị Times City, Hai Bà Trưng, Hà Nội"
Trường THCS Nguyễn Trãi,"Trường THCS Nguyễn Trãi, 25 P. Giang Văn Minh, Kim Mã, Ba Đình, Hà Nội"
Trường PTCS Nguyễn Đình Chiểu Hà Nội,"Trường PTCS Nguyễn Đình Chiểu Hà Nội, 21 P. Lạc Trung, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
THCS Trung Văn,"XQRR+FGV THCS Trung Văn, Khu đô thị Trung Văn, Nam Từ Liêm, Hà Nội"
Trường THPT Hoàng Cầu,"Trường THPT Hoàng Cầu, Số 27 ngõ 44, Phố P. Nguyễn Phúc Lai, Chợ Dừa, Đống Đa, Hà Nội"
Trường THCS & THPT Nguyễn Tất Thành,"Trường THCS & THPT Nguyễn Tất Thành, 136 Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội"
Trường Trung Học Cơ Sở Thanh Trì,"Trường Trung Học Cơ Sở Thanh Trì, 1062 Nguyễn Khoái, Thanh Trì, Hoàng Mai, Hà Nội"
Trường Trung Học Cơ Sở Lĩnh Nam,"Trường Trung Học Cơ Sở Lĩnh Nam, Ngõ 649 Đ. Lĩnh Nam, Lĩnh Nam, Hoàng Mai, Hà Nội"
"Trường mầm non Sakura Montessori - Thụy Khuê, Tây Hồ","Trường mầm non Sakura Montessori - Thụy Khuê, Tây Hồ, Tầng 2, Chung cư cao cấp Sun Grand City Reside Số 69B đường, Hà Nội 100000"
Trường THPT Thăng Long,"Trường THPT Thăng Long, 44 P. Tạ Quang Bửu, Bạch Mai, Hai Bà Trưng, Hà Nội"
Trường THPT Kim Liên,"Trường THPT Kim Liên, 1 Ng. 4C P. Đặng Văn Ngữ, Trung Tự, Đống Đa, Hà Nội"
Trường THPT Cầu Giấy,"Trường THPT Cầu Giấy, Ng. 118 Đ. Nguyễn Khánh Toàn, Khu đô thị mới, Cầu Giấy, Hà Nội"
Trường THPT Hoàng Cầu,"Trường THPT Hoàng Cầu, Số 27 ngõ 44, Phố P. Nguyễn Phúc Lai, Chợ Dừa, Đống Đa, Hà Nội"
Trường THPT Trần Nhân Tông,"Trường THPT Trần Nhân Tông, 15 P. Hương Viên, Đồng Nhân, Hai Bà Trưng, Hà Nội"
Trường THPT Phan Đình Phùng,"Trường THPT Phan Đình Phùng, 30 P. Phan Đình Phùng, Quán Thánh, Ba Đình, Hà Nội 700000"
Trường THPT Đống Đa,"Trường THPT Đống Đa, 10 Ngõ Quan Thổ 1, P. Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội"
Trường THPT Văn Lang,"Trường THPT Văn Lang, 160 P. Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội"
TRƯỜNG THPT BẮC HÀ,"TRƯỜNG THPT BẮC HÀ, 1a Ng. 538 Đ. Láng, Láng Hạ, Đống Đa, Hà Nội"
Trường THPT Yên Hòa,"Trường THPT Yên Hòa, 251 Đ. Nguyễn Khang, Yên Hoà, Cầu Giấy, Hà Nội 100000"
Trường THPT Việt Đức,"Trường THPT Việt Đức, 47 P. Lý Thường Kiệt, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội"
TRƯỜNG THPT VĂN HIẾN,"TRƯỜNG THPT VĂN HIẾN, 101A P. Nguyễn Khuyến, Văn Miếu, Đống Đa, Hà Nội"
Trường THPT Phạm Hồng Thái,"Trường THPT Phạm Hồng Thái, 01 P. Nguyễn Văn Ngọc, Cống Vị, Ba Đình, Hà Nội"
TRƯỜNG THPT HOÀNG LONG,"TRƯỜNG THPT HOÀNG LONG, Ng. 267 Đ. Hoàng Hoa Thám, Liễu Giai, Ba Đình, Hà Nội"
Trường Phổ thông TH,"Trường Phổ thông TH, 6 P. Chùa Bộc, Trung Liệt, Đống Đa, Hà Nội 100000"
Trường THPT Quang Trung Đống Đa,"Trường THPT Quang Trung Đống Đa, 178 Đ. Láng, Thịnh Quang, Đống Đa, Hà Nội"
Trường THPT Lê Quý Đôn - Đống Đa,"Trường THPT Lê Quý Đôn - Đống Đa, 195 Ng. Xã Đàn 2, Nam Đồng, Đống Đa, Hà Nội"
Trường THPT Hoàng Diệu,"Trường THPT Hoàng Diệu, 9 P. Bùi Ngọc Dương, Bạch Mai, Hai Bà Trưng, Hà Nội"
Trường THPT Huỳnh Thúc Kháng,"Trường THPT Huỳnh Thúc Kháng, 131 Đ. Nguyễn Trãi, Thượng Đình, Thanh Xuân, Hà Nội 10000"
Trường Phổ Thông Thực Nghiệm,"Trường Phổ Thông Thực Nghiệm, 50 P. Liễu Giai, Cống Vị, Ba Đình, Hà Nội"
Trường THPT Trần Phú - Hoàn Kiếm,"Trường THPT Trần Phú - Hoàn Kiếm, 8 P. Hai Bà Trưng, Tràng Tiền, Hoàn Kiếm, Hà Nội"
Trường THCS & THPT Tạ Quang Bửu,"Trường THCS & THPT Tạ Quang Bửu, 94a P. Lê Thanh Nghị, Bách Khoa, Hai Bà Trưng, Hà Nội"
Trường THPT Nhân Chính,"Trường THPT Nhân Chính, P.Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội"
Trường THPT Anhxtanh,"Trường THPT Anhxtanh, 290 P. Tây Sơn, Trung Liệt, Đống Đa, Hà Nội"
Trường THPT Phan Huy Chú - Đống Đa,"Trường THPT Phan Huy Chú - Đống Đa, 34 Ng. 49 P. Huỳnh Thúc Kháng, Láng Hạ, Đống Đa, Hà Nội"
Trường THPT Đinh Tiên Hoàng,"Trường THPT Đinh Tiên Hoàng, 67 Phó Đức Chính, Trúc Bạch, Ba Đình, Hà Nội"
Trường THPT Hoàng Mai,"Trường THPT Hoàng Mai, 56 Đ. Vũ Trọng Phụng, Thanh Xuân Trung, Thanh Xuân, Hà Nội 100000"
Trường THPT Lý Thái Tổ,"Trường THPT Lý Thái Tổ, Ng. 165 P. Hoàng Ngân, Trung Hoà, Thanh Xuân, Hà Nội"
Trường THPT Nguyễn Trãi,"Trường THPT Nguyễn Trãi, 50 P. Nam Cao, Giảng Võ, Ba Đình, Hà Nội"
Trường THPT Khương Đình,"Trường THPT Khương Đình, Ngh. 29/78 P. Khương Hạ, Khương Đình, Thanh Xuân, Hà Nội 120120"
Trường THPT Phùng Khắc Khoan,"Trường THPT Phùng Khắc Khoan, Địa chỉ:, 85 P. Lương Định Của, Phương Mai, Đống Đa, Hà Nội 11500"
Trường THPT Đông Đô,"Trường THPT Đông Đô, 8 P. Võng Thị, Bưởi, Tây Hồ, Hà Nội"
Trường THPT dân lập Văn Lang Đống Đa,"Trường THPT dân lập Văn Lang Đống Đa, 3 P. Phan Văn Trị, Hàng Bột, Đống Đa, Hà Nội"
Trường THPT Đông Kinh,"Trường THPT Đông Kinh, 18 Tam Trinh, Mai Động, Hai Bà Trưng, Hà Nội 90000"
Trường THPT Chu Văn An,"Trường THPT Chu Văn An, 10 Đ. Thụy Khuê, Thuỵ Khuê, Tây Hồ, Hà Nội"
Trường THPT Hồ Xuân Hương,"2R5M+3J3 Trường THPT Hồ Xuân Hương, Khu tập thể Kim Liên, Đống Đa, Hà Nội"
Trường THPT Đinh Tiên Hoàng Cơ sở 3,"Trường THPT Đinh Tiên Hoàng Cơ sở 3, 10 P. Chương Dương Độ, Chương Dương Độ, Hoàn Kiếm, Hà Nội"
Thpt Dân Lập Tô Hiến Thành,"Thpt Dân Lập Tô Hiến Thành, 43 Ng. Thịnh Hào 1, Hàng Bột, Đống Đa, Hà Nội 100000"
Trường Phổ thông liên cấp H.A.S (Hanoi Adelaide School),"Trường Phổ thông liên cấp H.A.S (Hanoi Adelaide School), B17 P. Lương Định Của, Kim Liên, Đống Đa, Hà Nội"
Trường THPT Đoàn Kết - Hai Bà Trưng,"Trường THPT Đoàn Kết - Hai Bà Trưng, 174 P. Hồng Mai, Quỳnh Lôi, Hai Bà Trưng, Hà Nội"
Trường THPT Hồ Tùng Mậu,"Trường THPT Hồ Tùng Mậu, 18 P.Khương Trung, Khương Đình, Thanh Xuân, Hà Nội 121005"
Trường THPT Lương Văn Can Hà Nội,"Trường THPT Lương Văn Can Hà Nội, Lô NT1, Khu đô thị Nam Trung Yên, Cầu Giấy"
Trường THPT Trương Định,"Trường THPT Trương Định, Số 204 Phố Tân Mai, Tân Mai, Hoàng Mai, Hà Nội"
THPT Marie Curie,"THPT Marie Curie, 3 P. Trần Quốc Toản, Hàng Bài, Hoàn Kiếm, Hà Nội"
Trường THPT Trung Văn,"XQVQ+C2R Trường THPT Trung Văn, P. Tố Hữu, Trung Văn, Từ Liêm, Hà Nội"
Trường Phổ Thông Vinschool T37,"Trường Phổ Thông Vinschool T37, 458 P. Minh Khai, Khu đô thị Times City, Hai Bà Trưng, Hà Nội"
"Trường Tiểu học, THCS & THPT Nguyễn Siêu","Trường Tiểu học, THCS & THPT Nguyễn Siêu, P. Mạc Thái Tổ, Yên Hoà, Cầu Giấy, Hà Nội"
Trường THPT Nguyễn Gia Thiều,"Trường THPT Nguyễn Gia Thiều, Trường phổ thông trung học Nguyễn Gia Thiều, 27 ngõ 298, Ngọc Lâm, Long Biên, Hà Nội"
Trường THPT HES,"Trường THPT HES, 165 P. Thái Hà, Láng Hạ, Đống Đa, Hà Nội"
Trường Phổ Thông Đa Trí Tuệ MIS,"Trường Phổ Thông Đa Trí Tuệ MIS, 37 P. Hoàng Quán Chi, Dịch Vọng, Cầu Giấy, Hà Nội 100000"
Trường THPT Tây Sơn,"Trường THPT Tây Sơn, 2 Ng. 167 Phố Gia Quất, Gia Quất, Long Biên, Hà Nội 100000"
Trường THPT chuyên Hà Nội - Amsterdam,"Trường THPT chuyên Hà Nội - Amsterdam, 1 Đ. Hoàng Minh Giám, Trung Hoà, Cầu Giấy, Hà Nội"
Trường THPT Vạn Xuân - Long Biên,"Trường THPT Vạn Xuân - Long Biên, Số 56 P. Hoàng Như Tiếp, Bồ Đề, Long Biên, Hà Nội"
Trường THPT Nguyễn Tất Thành,"Trường THPT Nguyễn Tất Thành, 54 Đ. Vũ Trọng Phụng, Thanh Xuân Trung, Thanh Xuân, Hà Nội"
Trường THPT Hoàng Văn Thụ,"Trường THPT Hoàng Văn Thụ, 234 Đ. Lĩnh Nam, Lĩnh Nam, Hoàng Mai, Hà Nội"
Trường THPT Tư Thục Mai Hắc Đế,"Trường THPT Tư Thục Mai Hắc Đế, 431 Tam Trinh, Hoàng Văn Thụ, Hoàng Mai, Hà Nội"
Trường THPT Hà Đông,"Trường THPT Hà Đông, 32 P. Vũ Trọng Khánh, Khu đô thị Mỗ Lao, Hà Đông, Hà Nội"
Trường PTCS Nguyễn Đình Chiểu Hà Nội,"Trường PTCS Nguyễn Đình Chiểu Hà Nội, 21 P. Lạc Trung, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
THPT Xuân Phương,"THPT Xuân Phương, Xuân Phương, Nam Từ Liêm, Hà Nội"
Trường THPT Xuân Đỉnh,"Trường THPT Xuân Đỉnh, 178 Đ. Xuân Đỉnh, Xuân Đỉnh, Từ Liêm, Hà Nội"
"Trường mầm non Sakura Montessori Phạm Hùng, Hà Nội","Trường mầm non Sakura Montessori Phạm Hùng, Hà Nội, Phạm Hùng, Khu đô thị Mễ Trì Hạ, Nam Từ Liêm, Hà Nội 100000"
Trường THPT Mỹ Đình,"2QFF+PV8 Trường THPT Mỹ Đình, Mỹ Đình, Từ Liêm, Hà Nội"
Trường THPT Đại Mỗ,"2Q24+QCG Trường THPT Đại Mỗ, Đai Mỗ, Từ Liêm, Hà Nội"
Trường THPT Trần Hưng Đạo — Thanh Xuân,"Trường THPT Trần Hưng Đạo — Thanh Xuân, 477 Đ. Nguyễn Trãi, Thanh Xuân Nam, Thanh Xuân, Hà Nội"
Trường THPT Thạch Bàn,"Trường THPT Thạch Bàn, Tổ 12, Thạch Bàn, Long Biên, Hà Nội"
Trường Trung học Phổ thông Chuyên Đại học Sư phạm Hà Nội,"Trường Trung học Phổ thông Chuyên Đại học Sư phạm Hà Nội, 136 Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội"
"Trường THPT Chuyên Ngoại ngữ, Đại học Quốc gia Hà Nội","Trường THPT Chuyên Ngoại ngữ, Đại học Quốc gia Hà Nội, 2 Phạm Văn Đồng, Mai Dịch, Cầu Giấy, Hà Nội"
"Trường THPT chuyên Khoa học Tự Nhiên, ĐHQGHN","Trường THPT chuyên Khoa học Tự Nhiên, ĐHQGHN, 182 Lương Thế Vinh, Thanh Xuân Bắc, Thanh Xuân, Hà Nội"
Trường THPT Lê Quý Đôn,"Trường THPT Lê Quý Đôn, 04 P. Nhụê Giang, P. Nguyễn Trãi, Hà Đông, Hà Nội"
THPT Phan Chu Trinh - Tây Hồ,"THPT Phan Chu Trinh - Tây Hồ, 133 P. Trịnh Công Sơn, Nhật Tân, Tây Hồ, Hà Nội"
"Trường Tiểu học, THCS & THPT Khương Hạ","Trường Tiểu học, THCS & THPT Khương Hạ, 31 P. Khương Hạ, Khương Đình, Thanh Xuân, Hà Nội 100000"
THPT Lê Văn Thiêm,"THPT Lê Văn Thiêm, 44 P. Ô Cách, Đức Giang, Long Biên, Hà Nội"
Trường Phổ Thông Hermann Gmeiner,"Trường Phổ Thông Hermann Gmeiner, 2, Phố P. Doãn Kế Thiện, Mai Dịch, Cầu Giấy, Hà Nội"
Trường THPT Vân Nội,"4RX7+VXH Trường THPT Vân Nội, Vân Nội, Đông Anh, Hà Nội 100000"
Trường THPT Trí Đức,"Trường THPT Trí Đức, Tổ dân phố số 5, Phú Mỹ, P, Nam Từ Liêm, Hà Nội"
Trường THPT Lý Thường Kiệt,"Trường THPT Lý Thường Kiệt, chợ Thượng Cát, Tổ 12, Ngõ 94 Thượng Thanh, Thượng Thanh, Long Biên, Hà Nội 100000"
Trường Trung Học Nguyễn Bỉnh Khiêm,"Trường Trung Học Nguyễn Bỉnh Khiêm, 6 P. Trần Quốc Hoàn, Dịch Vọng Hậu, Cầu Giấy, Hà Nội 100000"
Trường THCS Trưng Vương,"Trường THCS Trưng Vương, 26 P. Hàng Bài, Hàng Bài, Hoàn Kiếm, Hà Nội"
Trường THPT Tây Đô,"3P8R+GHP Trường THPT Tây Đô, Đ. Phú Minh, Phúc Lý, Bắc Từ Liêm, Hà Nội"
Trường THPT Nguyễn Thị Minh Khai.NĐH,"2QW2+PC4 Trường THPT Nguyễn Thị Minh Khai.NĐH, P. Võ Quý Huân, Phúc Diễn, Bắc Từ Liêm, Hà Nội"
Trường THPT Tây Hồ,"Trường THPT Tây Hồ, 143 An Dương Vương, Phú Thượng, Tây Hồ, Hà Nội"
Trường THPT Việt Nam - Ba Lan,"Trường THPT Việt Nam - Ba Lan, 1/48 Đ. Ngọc Hồi, Hoàng Liệt, Hoàng Mai, Hà Nội"
Dao Duy Tu High School,"Dao Duy Tu High School, 182, Luong The Vinh Street, Thanh Xuan District, Thanh Xuân Bắc, Thanh Xuân, Hà Nội"
Trường THPT Dương Xá,"2X58+9QW Trường THPT Dương Xá, Dương Xá, Gia Lâm, Hà Nội"
Trường THPT Phúc Lợi,"2WWF+PQX Trường THPT Phúc Lợi, Phúc Lợi, Long Biên, Hà Nội"
Trường THPT Nguyễn Văn Cừ,"XWJC+JWM Trường THPT Nguyễn Văn Cừ, Thuận Tốn, Gia Lâm, Hà Nội"
Trường THPT Quang Trung,"Trường THPT Quang Trung, 210 Đ. Quang Trung, Hà Cầu, Hà Đông, Hà Nội"
Trường THPT Cao Bá Quát Gia Lâm,"Trường THPT Cao Bá Quát Gia Lâm, 57 Cổ Bi, Gia Lâm, Hà Nội"
Trường THPT Nguyễn Huệ,"3Q2M+V9H Trường THPT Nguyễn Huệ, Khu đô thị Cổ Nhuế, Bắc Từ Liêm, Hà Nội"
Trường THPT Bắc Thăng Long,"4QHC+PVF Trường THPT Bắc Thăng Long, Kim Chung, Đông Anh, Hà Nội"
Trường THPT Hoài Đức A,"2PX3+RPR Trường THPT Hoài Đức A, Đường Kim Chung, Kim Chung, Hoài Đức, Hà Nội"
Trường THPT Trần Thánh Tông,"Trường THPT Trần Thánh Tông, Tòa nhà C Trường Cao Đẳng Xây Dựng Số 1, Đ. Trung Văn, Phường, Nam Từ Liêm, Hà Nội 101000"
Trường THCS Phan Chu Trinh,"Trường THCS Phan Chu Trinh, 3 P. Nguyễn Công Hoan, Ngọc Khánh, Ba Đình, Hà Nội"
Trường THPT Thượng Cát.NĐH,"3PMQ+P34 Trường THPT Thượng Cát.NĐH, Thượng Cát, Từ Liêm, Hà Nội"
Trường THPT Tân Lập,"3PQ8+4VJ Trường THPT Tân Lập, Commune - Dan Phuong District - Hanoi City, Tân Lập, Đan Phượng, Hà Nội"
Trường THPT Lê Lợi,"Trường THPT Lê Lợi, 72 P. BàTriệu, Hà Cầu, Hà Đông, Hà Nội"
Trường THPT Nguyễn Văn Huyên,"Trường THPT Nguyễn Văn Huyên, 55A Nhuệ Giang, Tây Mỗ, Nam Từ Liêm, Hà Nội"
Trường THCS Thăng Long,"Trường THCS Thăng Long, 46A P. Nguyễn Văn Ngọc, Cống Vị, Ba Đình, Hà Nội"
Trường THPT Dân Lập Đoàn Thị Điểm,"3QCJ+758 Trường THPT Dân Lập Đoàn Thị Điểm, P. Nguyễn Đình Tứ, p, Bắc Từ Liêm, Hà Nội"
Trường THPT Hồng Hà,"Trường THPT Hồng Hà, 780 P. Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
Trường THPT Chuyên Nguyễn Huệ,"Trường THPT Chuyên Nguyễn Huệ, 560B Đ. Quang Trung, La Khê, Hà Đông, Hà Nội"
Trường THPT Nguyễn Quốc Trinh,"WR3J+M3C Trường THPT Nguyễn Quốc Trinh, Đại áng, Thanh Trì, Hà Nội"
Trường THPT Ngô Thì Nhậm,"Trường THPT Ngô Thì Nhậm, 88 Đ. Tả Thanh Oai, làng Tó, Thanh Trì, Hà Nội"
Trường THCS Trung Phụng,"Trường THCS Trung Phụng, 30 Ng. 218 Ng. Chợ Khâm Thiên, Trung Phụng, Đống Đa, Hà Nội"
Trường THPT Ngọc Hồi,"WVG3+G93 Trường THPT Ngọc Hồi, Đ. Lưu Phái, Ngũ Hiệp, Thanh Trì, Hà Nội"
Trường Thpt Việt Hoàng,"Trường Thpt Việt Hoàng, Km12 Đ. Cầu Diễn, P, Bắc Từ Liêm, Hà Nội 10000"
Trường THPT Lê Thánh Tông,"Trường THPT Lê Thánh Tông, Ngũ Hiệp, Thanh Trì, Hà Nội"
Phố Trần Phú Hà Nội,"2RJP+JM8 Phố Trần Phú Hà Nội, P. Trần Phú, Điện Biên, Ba Đình, Hà Nội"
Trường THPT Mê Linh,"Trường THPT Mê Linh, Thôn, Thượng Lệ, Mê Linh, Hà Nội"
Trường THPT Bắc Đuống,"Trường THPT Bắc Đuống, 76, Dốc Lã, Xã Yên Thường, Huyện Gia Lâm, Thành Phố Hà Nội, Thành Phố Hà Nội, Yên Thường, Gia Lâm, Hà Nội"
British Vietnamese International School Hanoi,"British Vietnamese International School Hanoi, Royal City, 72A Đ. Nguyễn Trãi, Street, Hà Nội"
Trường THCS Nguyễn Trường Tộ,"Trường THCS Nguyễn Trường Tộ, 20 Ng. 5 P. Láng Hạ, Chợ Dừa, Đống Đa, Hà Nội"
Trường THPT Quốc Oai,"XJRV+MX2 Trường THPT Quốc Oai, Hữu Bằng, Quốc Oai, Hà Nội"
Trường Hồng Hà - Nguyễn Khuyến,"Trường Hồng Hà - Nguyễn Khuyến, 67 P. Lê Văn Hưu, Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội"
Trường THPT Cổ Loa,"3VW9+H9Q Trường THPT Cổ Loa, Đông Hội, Đông Anh, Hà Nội"
Trường THPT Đông Mỹ,"WV6C+GFC Trường THPT Đông Mỹ, Đông Mỹ, Thanh Trì, Hà Nội"
Trường THPT Xa La,"XQ6Q+CR9 Trường THPT Xa La, Khu đô thị Xa La, Hà Đông, Hà Nội"
Trường Tiểu học Trung Phụng,"Trường Tiểu học Trung Phụng, 91 Ng. 218 Ng. Chợ Khâm Thiên, Trung Phụng, Đống Đa, Hà Nội"
Trường THPT Khoa Học Giáo Dục,"Trường THPT Khoa Học Giáo Dục, P. Kiều Mai, Phúc Diễn, Bắc Từ Liêm, Hà Nội"
Trường THPT Đại Việt,"Trường THPT Đại Việt, Số 499, Đường Lương Thế Vinh, Mễ Trì, Nam Từ Liêm, Hà Nội"
Trường Phổ Thông Quốc Tế Việt Nam (VIS),"Trường Phổ Thông Quốc Tế Việt Nam (VIS), Khu đô thị, Hà Đông, Hà Nội"
Trường Đại học Dược Hà Nội,"Trường Đại học Dược Hà Nội, 13-15 P. Lê Thánh Tông, Phan Chu Trinh, Hoàn Kiếm, Hà Nội"
Trường Đại học Văn hóa Hà Nội,"Trường Đại học Văn hóa Hà Nội, 418 Đ. La Thành, Chợ Dừa, Đống Đa, Hà Nội"
Trường Đại Học Xây Dựng Hà Nội - HUCE,"Trường Đại Học Xây Dựng Hà Nội - HUCE, 55 Giải Phóng, Đồng Tâm, Hai Bà Trưng, Hà Nội"
Trường Đại học Thủy lợi,"Trường Đại học Thủy lợi, 175 P. Tây Sơn, Trung Liệt, Đống Đa, Hà Nội 116705"
Trường Đại học Thủ đô Hà Nội,"Trường Đại học Thủ đô Hà Nội, 98 phố Dương Quảng Hàm, Quan Hoa, Cầu Giấy, Hà Nội"
Trường Đại học Mở Hà Nội,"Trường Đại học Mở Hà Nội, B101 P. Nguyễn Hiền, Bách Khoa, Hai Bà Trưng, Hà Nội 100000"
Đại Học Bách Khoa Hà Nội,"Đại Học Bách Khoa Hà Nội, 1 Đại Cồ Việt, Bách Khoa, Hai Bà Trưng, Hà Nội"
Trường Đại học Phương Đông,"Trường Đại học Phương Đông, 171 P. Trung Kính, Yên Hoà, Cầu Giấy, Hà Nội"
Trường Đại Học Y Hà Nội,"Trường Đại Học Y Hà Nội, 1 P. Tôn Thất Tùng, Kim Liên, Đống Đa, Hà Nội 116001"
Trường Đại Học Kinh Tế Quốc Dân (NEU),"Trường Đại Học Kinh Tế Quốc Dân (NEU), 207 Giải Phóng, Đồng Tâm, Hai Bà Trưng, Hà Nội"
Trường Đại học Ngoại thương,"Trường Đại học Ngoại thương, 91 P. Chùa Láng, Láng Thượng, Đống Đa, Hà Nội"
Trường Đại Học Giao Thông Vận Tải,"Trường Đại Học Giao Thông Vận Tải, 3 Đ. Cầu Giấy, Ngọc Khánh, Đống Đa, Hà Nội"
Trường Đại Học Công Đoàn,"Trường Đại Học Công Đoàn, 169 P. Tây Sơn, Quang Trung, Đống Đa, Hà Nội"
Trường Đại Học Kinh Tế Kỹ Thuật Công Nghiệp,"Trường Đại Học Kinh Tế Kỹ Thuật Công Nghiệp, 456 P. Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội"
Trường Đại học Lao động - Xã hội,"Trường Đại học Lao động - Xã hội, 43 Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội"
Trường Đại Học Luật Hà Nội,"Trường Đại Học Luật Hà Nội, 87 Đ. Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội"
Trường Đại học Mỹ thuật Công nghiệp,"Trường Đại học Mỹ thuật Công nghiệp, 360 Đ. La Thành, Chợ Dừa, Đống Đa, Hà Nội"
"Trường Đại Học RMIT, cơ sở Hà Nội","Trường Đại Học RMIT, cơ sở Hà Nội, Handi Resco Building, 521 P. Kim Mã, Ngọc Khánh, Ba Đình, Hà Nội"
Trường Đại học Kinh doanh và Công nghệ Hà Nội,"Trường Đại học Kinh doanh và Công nghệ Hà Nội, 29A Ngõ 124 Phố Vĩnh Tuy, Thanh Long, Hai Bà Trưng, Hà Nội"
